C:\ProgramData\Anaconda3\python.exe D:/pycharmproject/DECRA/decra.py
use cuda: True
MNIST samples (70000, 784)
Namespace(batch_size=256, cuda=True, dataset='mnist', gamma=0.1, lr=0.001, n_clusters=10, n_input=784, n_z=10, pretrain_path='data/ae_mnist.pkl', tol=0.0001, update_interval=1)
load pretrained ae from data/ae_mnist.pkl
nmi score=0.7752
Iter 367 :Acc 0.9615 , nmi 0.9136 , ari 0.9182
Iter 368 :Acc 0.9615 , nmi 0.9136 , ari 0.9183
Iter 369 :Acc 0.9615 , nmi 0.9137 , ari 0.9182
Iter 370 :Acc 0.9615 , nmi 0.9136 , ari 0.9183
Iter 371 :Acc 0.9616 , nmi 0.9137 , ari 0.9184
Iter 372 :Acc 0.9617 , nmi 0.9138 , ari 0.9186
Iter 373 :Acc 0.9617 , nmi 0.9137 , ari 0.9185
Iter 374 :Acc 0.9616 , nmi 0.9136 , ari 0.9184
Iter 375 :Acc 0.9616 , nmi 0.9136 , ari 0.9183
Iter 376 :Acc 0.9615 , nmi 0.9136 , ari 0.9183
Iter 377 :Acc 0.9614 , nmi 0.9133 , ari 0.9179
Iter 378 :Acc 0.9616 , nmi 0.9137 , ari 0.9185
Iter 379 :Acc 0.9616 , nmi 0.9138 , ari 0.9184
Iter 380 :Acc 0.9618 , nmi 0.9142 , ari 0.9188
Iter 381 :Acc 0.9617 , nmi 0.9139 , ari 0.9186
Iter 382 :Acc 0.9617 , nmi 0.9139 , ari 0.9187
Iter 383 :Acc 0.9618 , nmi 0.9139 , ari 0.9188
Iter 384 :Acc 0.9618 , nmi 0.9140 , ari 0.9188
Iter 385 :Acc 0.9617 , nmi 0.9139 , ari 0.9187
Iter 386 :Acc 0.9617 , nmi 0.9139 , ari 0.9186
Iter 387 :Acc 0.9618 , nmi 0.9140 , ari 0.9188
Iter 388 :Acc 0.9618 , nmi 0.9140 , ari 0.9187
Iter 389 :Acc 0.9618 , nmi 0.9140 , ari 0.9188
Iter 390 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 391 :Acc 0.9618 , nmi 0.9142 , ari 0.9189
Iter 392 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 393 :Acc 0.9617 , nmi 0.9138 , ari 0.9186
Iter 394 :Acc 0.9616 , nmi 0.9138 , ari 0.9185
Iter 395 :Acc 0.9619 , nmi 0.9141 , ari 0.9190
Iter 396 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 397 :Acc 0.9619 , nmi 0.9142 , ari 0.9191
Iter 398 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 399 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 400 :Acc 0.9619 , nmi 0.9143 , ari 0.9190
Iter 401 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 402 :Acc 0.9620 , nmi 0.9143 , ari 0.9191
Iter 403 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 404 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 405 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 406 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 407 :Acc 0.9617 , nmi 0.9139 , ari 0.9187
Iter 408 :Acc 0.9617 , nmi 0.9140 , ari 0.9186
Iter 409 :Acc 0.9618 , nmi 0.9139 , ari 0.9188
Iter 410 :Acc 0.9619 , nmi 0.9141 , ari 0.9189
Iter 411 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 412 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 413 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 414 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 415 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 416 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 417 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 418 :Acc 0.9619 , nmi 0.9142 , ari 0.9191
Iter 419 :Acc 0.9620 , nmi 0.9143 , ari 0.9191
Iter 420 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 421 :Acc 0.9619 , nmi 0.9143 , ari 0.9190
Iter 422 :Acc 0.9618 , nmi 0.9141 , ari 0.9189
Iter 423 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 424 :Acc 0.9617 , nmi 0.9141 , ari 0.9186
Iter 425 :Acc 0.9619 , nmi 0.9141 , ari 0.9190
Iter 426 :Acc 0.9620 , nmi 0.9142 , ari 0.9192
Iter 427 :Acc 0.9619 , nmi 0.9142 , ari 0.9191
Iter 428 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 429 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 430 :Acc 0.9619 , nmi 0.9141 , ari 0.9189
Iter 431 :Acc 0.9619 , nmi 0.9142 , ari 0.9191
Iter 432 :Acc 0.9618 , nmi 0.9140 , ari 0.9188
Iter 433 :Acc 0.9619 , nmi 0.9141 , ari 0.9189
Iter 434 :Acc 0.9619 , nmi 0.9142 , ari 0.9191
Iter 435 :Acc 0.9619 , nmi 0.9140 , ari 0.9189
Iter 436 :Acc 0.9618 , nmi 0.9141 , ari 0.9189
Iter 437 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 438 :Acc 0.9618 , nmi 0.9140 , ari 0.9189
Iter 439 :Acc 0.9619 , nmi 0.9141 , ari 0.9190
Iter 440 :Acc 0.9619 , nmi 0.9143 , ari 0.9191
Iter 441 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 442 :Acc 0.9619 , nmi 0.9141 , ari 0.9189
Iter 443 :Acc 0.9620 , nmi 0.9143 , ari 0.9192
Iter 444 :Acc 0.9620 , nmi 0.9144 , ari 0.9192
Iter 445 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 446 :Acc 0.9620 , nmi 0.9143 , ari 0.9192
Iter 447 :Acc 0.9618 , nmi 0.9141 , ari 0.9188
Iter 448 :Acc 0.9620 , nmi 0.9145 , ari 0.9193
Iter 449 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 450 :Acc 0.9619 , nmi 0.9142 , ari 0.9190
Iter 451 :Acc 0.9620 , nmi 0.9144 , ari 0.9193
Iter 452 :Acc 0.9621 , nmi 0.9145 , ari 0.9195
Iter 453 :Acc 0.9621 , nmi 0.9146 , ari 0.9194
Iter 454 :Acc 0.9620 , nmi 0.9143 , ari 0.9192
Iter 455 :Acc 0.9620 , nmi 0.9142 , ari 0.9192
Iter 456 :Acc 0.9620 , nmi 0.9143 , ari 0.9193
Iter 457 :Acc 0.9620 , nmi 0.9143 , ari 0.9193
Iter 458 :Acc 0.9622 , nmi 0.9145 , ari 0.9195
Iter 459 :Acc 0.9621 , nmi 0.9144 , ari 0.9194
Iter 460 :Acc 0.9620 , nmi 0.9142 , ari 0.9192
Iter 461 :Acc 0.9621 , nmi 0.9144 , ari 0.9193
Iter 462 :Acc 0.9621 , nmi 0.9144 , ari 0.9193
Iter 463 :Acc 0.9621 , nmi 0.9143 , ari 0.9194
Iter 464 :Acc 0.9622 , nmi 0.9147 , ari 0.9197
Iter 465 :Acc 0.9621 , nmi 0.9144 , ari 0.9194
Iter 466 :Acc 0.9620 , nmi 0.9142 , ari 0.9192
Iter 467 :Acc 0.9620 , nmi 0.9142 , ari 0.9192
Iter 468 :Acc 0.9621 , nmi 0.9143 , ari 0.9193
Iter 469 :Acc 0.9621 , nmi 0.9144 , ari 0.9195
Iter 470 :Acc 0.9621 , nmi 0.9144 , ari 0.9195
Iter 471 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 472 :Acc 0.9620 , nmi 0.9141 , ari 0.9193
Iter 473 :Acc 0.9621 , nmi 0.9143 , ari 0.9194
Iter 474 :Acc 0.9620 , nmi 0.9141 , ari 0.9192
Iter 475 :Acc 0.9620 , nmi 0.9141 , ari 0.9191
Iter 476 :Acc 0.9621 , nmi 0.9144 , ari 0.9195
Iter 477 :Acc 0.9622 , nmi 0.9143 , ari 0.9195
Iter 478 :Acc 0.9622 , nmi 0.9144 , ari 0.9196
Iter 479 :Acc 0.9622 , nmi 0.9144 , ari 0.9195
Iter 480 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 481 :Acc 0.9621 , nmi 0.9143 , ari 0.9194
Iter 482 :Acc 0.9622 , nmi 0.9144 , ari 0.9196
Iter 483 :Acc 0.9623 , nmi 0.9146 , ari 0.9198
Iter 484 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 485 :Acc 0.9622 , nmi 0.9146 , ari 0.9197
Iter 486 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 487 :Acc 0.9622 , nmi 0.9146 , ari 0.9197
Iter 488 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 489 :Acc 0.9622 , nmi 0.9144 , ari 0.9196
Iter 490 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 491 :Acc 0.9623 , nmi 0.9146 , ari 0.9197
Iter 492 :Acc 0.9622 , nmi 0.9144 , ari 0.9196
Iter 493 :Acc 0.9622 , nmi 0.9144 , ari 0.9195
Iter 494 :Acc 0.9623 , nmi 0.9147 , ari 0.9198
Iter 495 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 496 :Acc 0.9621 , nmi 0.9143 , ari 0.9194
Iter 497 :Acc 0.9623 , nmi 0.9147 , ari 0.9198
Iter 498 :Acc 0.9623 , nmi 0.9147 , ari 0.9198
Iter 499 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 500 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 501 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 502 :Acc 0.9624 , nmi 0.9147 , ari 0.9199
Iter 503 :Acc 0.9623 , nmi 0.9146 , ari 0.9198
Iter 504 :Acc 0.9623 , nmi 0.9147 , ari 0.9199
Iter 505 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 506 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 507 :Acc 0.9624 , nmi 0.9149 , ari 0.9200
Iter 508 :Acc 0.9623 , nmi 0.9147 , ari 0.9197
Iter 509 :Acc 0.9622 , nmi 0.9144 , ari 0.9195
Iter 510 :Acc 0.9623 , nmi 0.9146 , ari 0.9198
Iter 511 :Acc 0.9623 , nmi 0.9146 , ari 0.9197
Iter 512 :Acc 0.9622 , nmi 0.9146 , ari 0.9196
Iter 513 :Acc 0.9623 , nmi 0.9147 , ari 0.9197
Iter 514 :Acc 0.9623 , nmi 0.9147 , ari 0.9198
Iter 515 :Acc 0.9623 , nmi 0.9147 , ari 0.9199
Iter 516 :Acc 0.9624 , nmi 0.9149 , ari 0.9200
Iter 517 :Acc 0.9623 , nmi 0.9146 , ari 0.9197
Iter 518 :Acc 0.9623 , nmi 0.9148 , ari 0.9199
Iter 519 :Acc 0.9623 , nmi 0.9147 , ari 0.9199
Iter 520 :Acc 0.9624 , nmi 0.9150 , ari 0.9201
Iter 521 :Acc 0.9624 , nmi 0.9147 , ari 0.9200
Iter 522 :Acc 0.9623 , nmi 0.9147 , ari 0.9197
Iter 523 :Acc 0.9623 , nmi 0.9149 , ari 0.9198
Iter 524 :Acc 0.9624 , nmi 0.9149 , ari 0.9200
Iter 525 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 526 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 527 :Acc 0.9624 , nmi 0.9149 , ari 0.9201
Iter 528 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 529 :Acc 0.9625 , nmi 0.9151 , ari 0.9202
Iter 530 :Acc 0.9624 , nmi 0.9150 , ari 0.9201
Iter 531 :Acc 0.9624 , nmi 0.9149 , ari 0.9201
Iter 532 :Acc 0.9625 , nmi 0.9150 , ari 0.9202
Iter 533 :Acc 0.9625 , nmi 0.9150 , ari 0.9202
Iter 534 :Acc 0.9623 , nmi 0.9148 , ari 0.9199
Iter 535 :Acc 0.9622 , nmi 0.9145 , ari 0.9196
Iter 536 :Acc 0.9624 , nmi 0.9149 , ari 0.9201
Iter 537 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 538 :Acc 0.9625 , nmi 0.9149 , ari 0.9201
Iter 539 :Acc 0.9624 , nmi 0.9150 , ari 0.9201
Iter 540 :Acc 0.9624 , nmi 0.9149 , ari 0.9200
Iter 541 :Acc 0.9625 , nmi 0.9150 , ari 0.9202
Iter 542 :Acc 0.9624 , nmi 0.9148 , ari 0.9200
Iter 543 :Acc 0.9625 , nmi 0.9150 , ari 0.9201
Iter 544 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 545 :Acc 0.9625 , nmi 0.9150 , ari 0.9202
Iter 546 :Acc 0.9626 , nmi 0.9150 , ari 0.9204
Iter 547 :Acc 0.9625 , nmi 0.9150 , ari 0.9202
Iter 548 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 549 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 550 :Acc 0.9626 , nmi 0.9153 , ari 0.9204
Iter 551 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 552 :Acc 0.9625 , nmi 0.9152 , ari 0.9203
Iter 553 :Acc 0.9626 , nmi 0.9154 , ari 0.9205
Iter 554 :Acc 0.9624 , nmi 0.9150 , ari 0.9201
Iter 555 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 556 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 557 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 558 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 559 :Acc 0.9626 , nmi 0.9153 , ari 0.9205
Iter 560 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 561 :Acc 0.9625 , nmi 0.9151 , ari 0.9203
Iter 562 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 563 :Acc 0.9625 , nmi 0.9150 , ari 0.9203
Iter 564 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 565 :Acc 0.9625 , nmi 0.9150 , ari 0.9203
Iter 566 :Acc 0.9626 , nmi 0.9151 , ari 0.9205
Iter 567 :Acc 0.9626 , nmi 0.9152 , ari 0.9205
Iter 568 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 569 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 570 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 571 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 572 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 573 :Acc 0.9626 , nmi 0.9150 , ari 0.9203
Iter 574 :Acc 0.9626 , nmi 0.9152 , ari 0.9205
Iter 575 :Acc 0.9624 , nmi 0.9147 , ari 0.9201
Iter 576 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 577 :Acc 0.9626 , nmi 0.9151 , ari 0.9204
Iter 578 :Acc 0.9625 , nmi 0.9149 , ari 0.9202
Iter 579 :Acc 0.9625 , nmi 0.9150 , ari 0.9203
Iter 580 :Acc 0.9626 , nmi 0.9151 , ari 0.9205
Iter 581 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 582 :Acc 0.9620 , nmi 0.9143 , ari 0.9193
Iter 583 :Acc 0.9626 , nmi 0.9151 , ari 0.9205
Iter 584 :Acc 0.9627 , nmi 0.9152 , ari 0.9205
Iter 585 :Acc 0.9626 , nmi 0.9150 , ari 0.9203
Iter 586 :Acc 0.9625 , nmi 0.9147 , ari 0.9202
Iter 587 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 588 :Acc 0.9628 , nmi 0.9153 , ari 0.9207
Iter 589 :Acc 0.9628 , nmi 0.9154 , ari 0.9208
Iter 590 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 591 :Acc 0.9627 , nmi 0.9151 , ari 0.9206
Iter 592 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 593 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 594 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 595 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 596 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 597 :Acc 0.9627 , nmi 0.9152 , ari 0.9205
Iter 598 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 599 :Acc 0.9627 , nmi 0.9154 , ari 0.9207
Iter 600 :Acc 0.9626 , nmi 0.9152 , ari 0.9205
Iter 601 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 602 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 603 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 604 :Acc 0.9627 , nmi 0.9154 , ari 0.9207
Iter 605 :Acc 0.9628 , nmi 0.9154 , ari 0.9207
Iter 606 :Acc 0.9628 , nmi 0.9155 , ari 0.9209
Iter 607 :Acc 0.9626 , nmi 0.9150 , ari 0.9203
Iter 608 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 609 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 610 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 611 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 612 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 613 :Acc 0.9627 , nmi 0.9152 , ari 0.9205
Iter 614 :Acc 0.9627 , nmi 0.9152 , ari 0.9207
Iter 615 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 616 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 617 :Acc 0.9628 , nmi 0.9154 , ari 0.9208
Iter 618 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 619 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 620 :Acc 0.9627 , nmi 0.9153 , ari 0.9206
Iter 621 :Acc 0.9627 , nmi 0.9152 , ari 0.9206
Iter 622 :Acc 0.9627 , nmi 0.9153 , ari 0.9207
Iter 623 :Acc 0.9627 , nmi 0.9152 , ari 0.9205
Iter 624 :Acc 0.9628 , nmi 0.9155 , ari 0.9208
Iter 625 :Acc 0.9625 , nmi 0.9148 , ari 0.9201
Iter 626 :Acc 0.9628 , nmi 0.9155 , ari 0.9208
Iter 627 :Acc 0.9628 , nmi 0.9154 , ari 0.9208
Iter 628 :Acc 0.9629 , nmi 0.9155 , ari 0.9210
Iter 629 :Acc 0.9628 , nmi 0.9151 , ari 0.9207
Iter 630 :Acc 0.9628 , nmi 0.9153 , ari 0.9209
Iter 631 :Acc 0.9628 , nmi 0.9153 , ari 0.9207
Iter 632 :Acc 0.9629 , nmi 0.9156 , ari 0.9210
Iter 633 :Acc 0.9629 , nmi 0.9155 , ari 0.9211
Iter 634 :Acc 0.9629 , nmi 0.9154 , ari 0.9209
Iter 635 :Acc 0.9629 , nmi 0.9155 , ari 0.9211
Iter 636 :Acc 0.9629 , nmi 0.9156 , ari 0.9210
Iter 637 :Acc 0.9629 , nmi 0.9155 , ari 0.9211
Iter 638 :Acc 0.9630 , nmi 0.9157 , ari 0.9212
Iter 639 :Acc 0.9630 , nmi 0.9157 , ari 0.9213
Iter 640 :Acc 0.9630 , nmi 0.9157 , ari 0.9212
Iter 641 :Acc 0.9630 , nmi 0.9157 , ari 0.9213
Iter 642 :Acc 0.9630 , nmi 0.9158 , ari 0.9213
Iter 643 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 644 :Acc 0.9630 , nmi 0.9157 , ari 0.9213
Iter 645 :Acc 0.9630 , nmi 0.9156 , ari 0.9211
Iter 646 :Acc 0.9630 , nmi 0.9157 , ari 0.9213
Iter 647 :Acc 0.9629 , nmi 0.9153 , ari 0.9211
Iter 648 :Acc 0.9630 , nmi 0.9156 , ari 0.9211
Iter 649 :Acc 0.9630 , nmi 0.9155 , ari 0.9212
Iter 650 :Acc 0.9631 , nmi 0.9159 , ari 0.9215
Iter 651 :Acc 0.9631 , nmi 0.9157 , ari 0.9214
Iter 652 :Acc 0.9631 , nmi 0.9159 , ari 0.9214
Iter 653 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 654 :Acc 0.9630 , nmi 0.9156 , ari 0.9212
Iter 655 :Acc 0.9630 , nmi 0.9156 , ari 0.9212
Iter 656 :Acc 0.9630 , nmi 0.9157 , ari 0.9212
Iter 657 :Acc 0.9631 , nmi 0.9158 , ari 0.9213
Iter 658 :Acc 0.9630 , nmi 0.9155 , ari 0.9211
Iter 659 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 660 :Acc 0.9631 , nmi 0.9159 , ari 0.9215
Iter 661 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 662 :Acc 0.9631 , nmi 0.9158 , ari 0.9213
Iter 663 :Acc 0.9631 , nmi 0.9159 , ari 0.9215
Iter 664 :Acc 0.9631 , nmi 0.9159 , ari 0.9214
Iter 665 :Acc 0.9631 , nmi 0.9159 , ari 0.9214
Iter 666 :Acc 0.9632 , nmi 0.9161 , ari 0.9216
Iter 667 :Acc 0.9630 , nmi 0.9158 , ari 0.9212
Iter 668 :Acc 0.9631 , nmi 0.9159 , ari 0.9214
Iter 669 :Acc 0.9631 , nmi 0.9159 , ari 0.9214
Iter 670 :Acc 0.9630 , nmi 0.9160 , ari 0.9213
Iter 671 :Acc 0.9630 , nmi 0.9157 , ari 0.9212
Iter 672 :Acc 0.9632 , nmi 0.9160 , ari 0.9216
Iter 673 :Acc 0.9632 , nmi 0.9162 , ari 0.9216
Iter 674 :Acc 0.9631 , nmi 0.9160 , ari 0.9214
Iter 675 :Acc 0.9630 , nmi 0.9156 , ari 0.9211
Iter 676 :Acc 0.9632 , nmi 0.9158 , ari 0.9215
Iter 677 :Acc 0.9631 , nmi 0.9158 , ari 0.9215
Iter 678 :Acc 0.9632 , nmi 0.9159 , ari 0.9216
Iter 679 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 680 :Acc 0.9631 , nmi 0.9158 , ari 0.9214
Iter 681 :Acc 0.9632 , nmi 0.9159 , ari 0.9215
Iter 682 :Acc 0.9631 , nmi 0.9159 , ari 0.9215
Iter 683 :Acc 0.9632 , nmi 0.9160 , ari 0.9216
Iter 684 :Acc 0.9633 , nmi 0.9161 , ari 0.9218
Iter 685 :Acc 0.9635 , nmi 0.9162 , ari 0.9222
Iter 686 :Acc 0.9636 , nmi 0.9163 , ari 0.9223
Iter 687 :Acc 0.9636 , nmi 0.9163 , ari 0.9223
Iter 688 :Acc 0.9636 , nmi 0.9163 , ari 0.9223
Iter 689 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 690 :Acc 0.9634 , nmi 0.9162 , ari 0.9219
Iter 691 :Acc 0.9633 , nmi 0.9160 , ari 0.9217
Iter 692 :Acc 0.9633 , nmi 0.9161 , ari 0.9218
Iter 693 :Acc 0.9634 , nmi 0.9161 , ari 0.9219
Iter 694 :Acc 0.9633 , nmi 0.9160 , ari 0.9218
Iter 695 :Acc 0.9633 , nmi 0.9162 , ari 0.9219
Iter 696 :Acc 0.9633 , nmi 0.9160 , ari 0.9217
Iter 697 :Acc 0.9633 , nmi 0.9162 , ari 0.9219
Iter 698 :Acc 0.9634 , nmi 0.9162 , ari 0.9219
Iter 699 :Acc 0.9633 , nmi 0.9161 , ari 0.9219
Iter 700 :Acc 0.9634 , nmi 0.9161 , ari 0.9219
Iter 701 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 702 :Acc 0.9634 , nmi 0.9162 , ari 0.9219
Iter 703 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 704 :Acc 0.9634 , nmi 0.9163 , ari 0.9220
Iter 705 :Acc 0.9634 , nmi 0.9162 , ari 0.9219
Iter 706 :Acc 0.9635 , nmi 0.9164 , ari 0.9221
Iter 707 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 708 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 709 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 710 :Acc 0.9633 , nmi 0.9160 , ari 0.9218
Iter 711 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 712 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 713 :Acc 0.9634 , nmi 0.9163 , ari 0.9220
Iter 714 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 715 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 716 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 717 :Acc 0.9634 , nmi 0.9163 , ari 0.9221
Iter 718 :Acc 0.9633 , nmi 0.9160 , ari 0.9218
Iter 719 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 720 :Acc 0.9634 , nmi 0.9163 , ari 0.9220
Iter 721 :Acc 0.9634 , nmi 0.9162 , ari 0.9220
Iter 722 :Acc 0.9634 , nmi 0.9160 , ari 0.9219
Iter 723 :Acc 0.9635 , nmi 0.9162 , ari 0.9221
Iter 724 :Acc 0.9635 , nmi 0.9162 , ari 0.9221
Iter 725 :Acc 0.9634 , nmi 0.9161 , ari 0.9220
Iter 726 :Acc 0.9633 , nmi 0.9161 , ari 0.9219
Iter 727 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 728 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 729 :Acc 0.9635 , nmi 0.9162 , ari 0.9221
Iter 730 :Acc 0.9634 , nmi 0.9161 , ari 0.9219
Iter 731 :Acc 0.9634 , nmi 0.9162 , ari 0.9219
Iter 732 :Acc 0.9633 , nmi 0.9161 , ari 0.9218
Iter 733 :Acc 0.9634 , nmi 0.9163 , ari 0.9221
Iter 734 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 735 :Acc 0.9634 , nmi 0.9163 , ari 0.9221
Iter 736 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 737 :Acc 0.9635 , nmi 0.9164 , ari 0.9221
Iter 738 :Acc 0.9635 , nmi 0.9164 , ari 0.9221
Iter 739 :Acc 0.9633 , nmi 0.9161 , ari 0.9218
Iter 740 :Acc 0.9630 , nmi 0.9156 , ari 0.9212
Iter 741 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 742 :Acc 0.9636 , nmi 0.9165 , ari 0.9225
Iter 743 :Acc 0.9636 , nmi 0.9165 , ari 0.9224
Iter 744 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 745 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 746 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 747 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 748 :Acc 0.9636 , nmi 0.9166 , ari 0.9225
Iter 749 :Acc 0.9636 , nmi 0.9164 , ari 0.9224
Iter 750 :Acc 0.9636 , nmi 0.9166 , ari 0.9225
Iter 751 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 752 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 753 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 754 :Acc 0.9636 , nmi 0.9165 , ari 0.9223
Iter 755 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 756 :Acc 0.9635 , nmi 0.9165 , ari 0.9223
Iter 757 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 758 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 759 :Acc 0.9636 , nmi 0.9165 , ari 0.9224
Iter 760 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
